user,story,comment
rootsudo,13688595,1
alvil,15980653,1
subbz,15980653,1
abetusk,15633785,1
JoshGlazebrook,13831277,1
Aissen,14384187,1
nusu,15924794,1
nikwork,15148885,1
craigc,15747313,1
jwarren,13941011,1
nathan_long,13940412,1
DannyBee,13942345,1
BeetleB,15155833,1
chimeracoder,14002821,1
evolvedlight,14002821,1
gouggoug,15824597,1
oolongtea,15824597,1
richardw,13682949,1
krick,14731181,1
kbenson,13682022,1
cessor,14486657,1
kevinSuttle,13392885,1
jumpkickhit,15054252,1
madwort,15601729,1
winteriscoming,13607890,1
ndhar,15384262,1
ap46,15087831,1
vkrm,15087831,1
coderholic,14437921,1
startupdiscuss,13950002,1
boltzmannbrain,14115826,1
bra-ket,16035402,1
rileytg,16030838,1
strictnein,13682949,1
tupshin,14109158,1
tn13,13629593,1
intellix,15980653,1
tommikaikkonen,14297289,1
matt_wulfeck,14807779,1
gms,15686442,1
freshflowers,14287235,1
fiatjaf,14462384,1
mbloom1915,13312629,1
parthdesai,13312629,1
Traubenfuchs,13860963,1
grantwu,15485672,1
ahstro,13642662,1
jason_slack,15800676,1
mcrmonkey,14649727,1
ascendify_eng,14688684,1
frequent,13301832,1
splittingTimes,15782014,1
donkeyd,15145226,1
orsenthil,15718686,1
webwalker,14223020,1
soheil,13531707,1
philip1209,13531707,1
kevan,14444914,1
Delmania,14968626,1
SCAQTony,14968626,1
tyingq,13576236,1
gajomi,15826445,1
cosenal,14050049,1
elcapitan,15858197,1
Lapsa,15857833,1
phkahler,13520891,1
luckyt,15893911,1
periram,13759706,1
65827,13696004,1
biztos,14297289,1
CodeSheikh,15543371,1
minikomi,13881535,1
linkregister,14269708,1
ed,14238005,1
LoSboccacc,14256300,1
Bombthecat,15974603,1
tyingq,14662373,1
blfr,14578807,1
mlcdf,14578807,1
Osiris,15210022,1
KabuseCha,13706618,1
lerie82,15763013,1
usegolang,14386394,1
leecarraher,13394900,1
tobyhinloopen,14029572,1
petdance,15747313,1
ungzd,13576236,1
pantalaimon,14990137,1
chappar,13539552,1
rosstex,15368353,1
jfriedman,14238005,1
Saus,14280569,1
randomness123,15921692,1
johnhattan,13910925,1
tdrd,13644959,1
jdcarr,13644959,1
adamdonahue,14463260,1
emjoes1,13365430,1
jscalisi,14238005,1
kevinherron,14238005,1
jeffkeeling,14238005,1
idrism,14238005,1
grok2,15155833,1
catnaroek,16009459,1
fallingfrog,15651510,1
DrNuke,13849430,1
faragon,14275805,1
BadassFractal,14702676,1
sengork,15481819,1
dummy323,14275805,1
fleurette05,13301832,1
wodenokoto,13364583,1
marysimpson,13365430,1
nnd,15079619,1
calt,15461439,1
BlakeCam,15460851,1
nhumrich,13439828,1
gallerdude,15718686,1
aurelianito,15994410,1
grumblestumble,13887853,1
tbfaux,15384262,1
fusionflo,15544378,1
omegote,13559581,1
burger_moon,15281455,1
the_arun,14050049,1
jacquesm,15273228,1
marcosbeirig,14256300,1
tlogan,13950002,1
mighty_warrior,14486657,1
AresMinos,14002821,1
mightyranger57,14688684,1
oskarth,14688684,1
icelancer,14108797,1
chrismartin,13541679,1
cthulhuology,14048812,1
known,14422785,1
nkkollaw,13857887,1
bobbyi_settv,13856443,1
arupchak,13541679,1
johnrball,13541679,1
jnw2,14002821,1
Adracus,13361019,1
sidmitra,13977982,1
michaelmior,13977982,1
jerrysievert,14002821,1
tribby,14009963,1
malloryerik,14962634,1
gingerbread-man,14049868,1
chaosbutters314,14632017,1
tomc1985,15058351,1
SeeDave,14498724,1
potench,14962634,1
_kardan,15824597,1
richpimp,14656945,1
arbitrage,13421298,1
Ridecell2016,15601729,1
fletom,13755673,1
bseabra,13755673,1
stargrazer,14733829,1
palerdot,14417758,1
nsarafa,14146850,1
d1ffuz0r,15478078,1
dperfect,14330547,1
jlebrech,13707547,1
ufo,13783307,1
suprgeek,13509509,1
casebash,15058351,1
casebash,15058351,1
melaniet,13301832,1
roystonvassey,13588070,1
randiantech,13810015,1
wdn,15291961,1
chrisco255,15421704,1
whatever_dude,13593814,1
mankash666,15642116,1
jahnu,15127633,1
pmalynin,15127633,1
antihero,13439828,1
lurker12390879,15542263,1
warriorkitty,13309025,1
timtas,15553205,1
BrandoElFollito,15168394,1
webwanderings,13641301,1
quink,15754988,1
ThrustVectoring,13837850,1
slim,13867590,1
lessclue,13682949,1
hacksOfSumit,13571847,1
ElijahLynn,14059727,1
MarkMc,15601729,1
ndarilek,14002821,1
revanx_,15747650,1
rgrieselhuber,14189392,1
alangpierce,15704376,1
cwyers,15883186,1
jlebrech,15550735,1
xmichael99,14308189,1
dleslie,14043631,1
oxryly1,15148885,1
gosheroo,14355051,1
dennyabraham,14355051,1
TorKlingberg,14414712,1
toddkillick,15824597,1
mkalygin,15909395,1
zjellstrom,13541679,1
chmars,13607890,1
shefaliprateek,13329525,1
EternalData,15165111,1
bwreilly,15601729,1
distantsounds,13660086,1
fabian2k,14533116,1
amelius,14039135,1
aburan28,13421298,1
crystalmeph,15268726,1
apo,15155833,1
jfindley,13537052,1
finid,13326792,1
fav_collector,15012883,1
all_usernames,13755673,1
bitmapbrother,14002386,1
VonGuard,14002821,1
alexandersingh,14600873,1
tabtab,14892980,1
lordlimecat,14892980,1
thisisit,15886333,1
alexandercrohde,13641301,1
ericrav,13329525,1
pramodzion,14350293,1
interfixus,15965653,1
calafrax,14931004,1
myth_drannon,15916121,1
yeukhon,13721452,1
donatj,14578807,1
scrollaway,14578807,1
kayoone,14154395,1
odammit,15480334,1
sliken,13370310,1
julenx,13755673,1
crustycoder,13867316,1
atemerev,14766889,1
jonahbailey,15148885,1
jcadam,15147660,1
cnj,13541679,1
ccheever,13541679,1
gesundkrank,13541679,1
nathanbarry,15148885,1
loppers92,14087381,1
dingo_bat,15774503,1
wnevets,15278883,1
Gxorgxo,13541679,1
Gxorgxo,13541679,1
mmcnl,15763013,1
idiot_stick,13747414,1
primitivesuave,13747414,1
aresant,13747414,1
pvsukale3,15890551,1
pdkl95,15890551,1
Shivetya,13748302,1
jabdulius,15148885,1
alexduros,15912378,1
tomerbd,15905048,1
vjvj,14505073,1
Accacin,15821575,1
stegro32,13541679,1
andyjohnson0,15689399,1
woah,14087381,1
airesume,15384262,1
mmphosis,14002821,1
manigandham,13527482,1
srueg,13700492,1
billfruit,15905048,1
keehun,14075720,1
gbog,14011793,1
baxtr,14344034,1
thedevil,14600873,1
neovive,14447682,1
fjabre,15853374,1
Aqueous,14483409,1
ChuckMcM,14483409,1
wingerlang,15368353,1
jgh,15237896,1
nathan-osman,14649727,1
maxwellfoley,15092707,1
gesman,14059727,1
colanderman,14707674,1
pmoriarty,14817557,1
dba7dba,14394465,1
tibbon,13797042,1
hellofunk,14393991,1
rajitdasgupta,14204702,1
jackhack,14237266,1
jonknee,14518542,1
pvnick,14516538,1
smash33,15637111,1
capoDanger,14463260,1
jakeogh,13810764,1
issa,14952787,1
EnderMB,13696004,1
mikeycgto,14537747,1
brownknight,13853150,1
Balgair,15591441,1
pier25,15473777,1
gsteph22,15511285,1
timthelion,15451442,1
CalChris,15878197,1
greenwalls,13955981,1
qj4714,13955981,1
safeandsound,13932806,1
vmasto,14101233,1
smackfu,14101233,1
tomelders,14313797,1
willvarfar,13356318,1
halamadrid,15633785,1
DanBlake,13775667,1
atrudeau,13775667,1
queeerkopf,14477851,1
gigatexal,15460851,1
b0rsuk,15461439,1
dbg31415,13423629,1
marak830,13743908,1
foxhedgehog,15714318,1
youeeeeeediot,15435822,1
RealityNow,14952787,1
nek4life,14031619,1
XR0CSWV3h3kZWg,15863182,1
stefek99,14029572,1
d8niel,15601729,1
prakashj,15601729,1
techpd,15601729,1
ixby96,15558227,1
Crye,13726274,1
beached_whale,15438894,1
rl3,14643467,1
Capt-RogerOver,14643467,1
yahyaheee,15142853,1
Shivetya,15853374,1
toomanybeersies,15297915,1
mingabunga,14437921,1
ChuckMcM,13561388,1
DonHopkins,13940014,1
MarkMc,14643712,1
akoush,15148885,1
jakozaur,14356409,1
rcarmo,14356377,1
cestith,14649727,1
durfdurf,15195510,1
kevinsd,14766889,1
justaguyonline,13759706,1
staunch,15924093,1
pmoriarty,14973424,1
esraahezain,15824597,1
lossolo,15054252,1
rallycarre,15291961,1
steindavidb,14023198,1
someear,14023198,1
mightybyte,14023198,1
kjbekkelund,14023198,1
mglidden11,14023198,1
agotterer,15542263,1
jonmb,13406638,1
reinhrst,15384262,1
giis,15623604,1
api,15949144,1
mglidden11,15601729,1
jancsika,14836653,1
iagooar,13392885,1
CharlesMerriam2,15253781,1
asafira,15644680,1
jacobduchen,15602538,1
komali2,15685180,1
synesso,13817969,1
godelski,14463260,1
joe4353444,13920111,1
krapp,15467854,1
matt_morgan,13481218,1
corpMaverick,14661285,1
j-pb,13356318,1
EarthMephit,14332006,1
niftich,13527482,1
iansowinski,15451442,1
mateuszf,15694118,1
srinivas_reddy,15601729,1
zeep,15338382,1
acjohnson55,15937448,1
saverio-murgia,15763013,1
philanthropist,14914447,1
js8,13641949,1
kriro,13641949,1
thosemagicstars,13537052,1
titzer,15789108,1
touchofevil,15789108,1
munificent,14763111,1
voycey,13800320,1
Tepix,15155833,1
ccompas,15148885,1
Kostchei,13759706,1
bigcloud1299,15384262,1
Normal_gaussian,13400350,1
konceptz,15196309,1
rj123,15195510,1
mbrock,14516538,1
Raphmedia,14516538,1
pseingatl,14039135,1
leesalminen,13755673,1
yellowapple,15368104,1
J5892,14384187,1
WhiteSource1,14384187,1
kyberias,15456833,1
sleepingeights,14291412,1
EGreg,14346652,1
noisy_boy,13804522,1
manbearpigg,15232147,1
StreamBright,14835515,1
teekert,13450143,1
robterrell,15357981,1
pfedigan,15442676,1
exikyut,15298833,1
syphilis2,15291961,1
rotrux,15280064,1
vhodges,14050049,1
dingosity,15924093,1
hzhou321,15500836,1
mistermcg,13389935,1
rumcajz,13856443,1
aamederen,13856443,1
peletiah,13856443,1
jbergstroem,15291961,1
edoloughlin,13684439,1
the_common_man,14653017,1
agentgt,14796381,1
Erem,13541679,1
tmsldd,14560042,1
TomPusher,14023198,1
orthoganol,14463260,1
wiz21c,13551610,1
housel,13406638,1
intrasight,13547089,1
sanbor,14087381,1
martijn_himself,14009963,1
theprop,14547393,1
jug,13804522,1
9erdelta,13576236,1
cs702,14790251,1
eof,14238005,1
ksowocki,14238005,1
aidenn0,14386394,1
threepipeproblm,13857086,1
kensai,14723308,1
talldan,14023198,1
tryingagainbro,15480895,1
milep,15824597,1
SamirGTalwar,15824597,1
DubiousPusher,15460851,1
JumpCrisscross,14225602,1
PeanutCurry,15031922,1
jsmeaton,13849430,1
jaymzcampbell,15046601,1
openevolve,14238005,1
faragon,14661285,1
karl11,15651058,1
perseusprime11,15357981,1
CogitoCogito,13932806,1
mbaha,14645452,1
mathnode,15237896,1
shmerl,15360362,1
johnhattan,14361425,1
dbrgn,15947540,1
joeguilmette,13830587,1
minton,15046601,1
hellofreshjobs,14238005,1
jerosystems,14505073,1
farnsworthy,15694926,1
SadWebDeveloper,14671070,1
sebkomianos,13817969,1
exabrial,13858656,1
exabrial,13858656,1
rs1234,13858597,1
pbw,14351324,1
ravenstine,13356318,1
Lagged2Death,14763802,1
smokedoutraider,14766889,1
lightedman,13326535,1
eapelgren,13364583,1
6stringmerc,13365430,1
Dachande663,13365430,1
andrewclunn,13365430,1
blauditore,14313797,1
mschuster91,14326439,1
pfarnsworth,13507993,1
rrggrr,15451442,1
vldr,15148885,1
diebir,13579226,1
Layuso,15704730,1
stefanwlb,14715384,1
athenot,14223020,1
gerbilly,15924794,1
bad_user,15441537,1
AlexB138,14149570,1
m0llusk,13520891,1
gustosoo,14021885,1
rwnspace,14304088,1
bingomad123,14304088,1
terminal-1-tty1,15824597,1
feriksen,14952787,1
SCM,15148885,1
jp555,13330611,1
bogolea,14023198,1
jackschultz,15094639,1
bluker,14195664,1
Taylor_OD,14259456,1
Goopplesoft,15384396,1
Thunderberry,15384262,1
arca_vorago,13867590,1
DangerousPie,14899155,1
simulate,13939645,1
mememaestro,15253781,1
projectant,15254952,1
droopybuns,15774503,1
Matthias247,14447682,1
minimaxir,13857086,1
076ae80a-3c97-4,15345483,1
daveheq,14683964,1
libertymcateer,14146850,1
guard0g,15268726,1
twic,15635144,1
mrguyorama,15393270,1
wj,13421927,1
jksmith,14476421,1
braeckmansj,15037960,1
alkoumpa,14239194,1
nmec,14238005,1
lordnacho,13909365,1
omgtehlion,13718752,1
looserof7,13886105,1
thrillgore,13650818,1
ppcsf,15601729,1
andrethegiant,15601729,1
hd4,13581375,1
dgrant,13541679,1
hwoolery,14911467,1
HeyCholly,15201152,1
c3534l,15309393,1
nemoniac,14266423,1
ProtsenkoAlex,15384262,1
foxylad,14310617,1
komali2,14166966,1
dbuxton,14023198,1
soneca,13309025,1
alecco,14708350,1
azr79,15050841,1
curun1r,13382963,1
npolet,15294171,1
KurtisL,14023198,1
ekianjo,15821575,1
faragon,15008636,1
DLinDeepSoma,14023198,1
WaxProlix,14772926,1
strictnein,14031619,1
spikels,14536410,1
kakamba,14225602,1
sly010,14090063,1
wayfaringrob,13541679,1
kanny96,13541679,1
joeyspn,14723308,1
martinvol,13503067,1
leecarraher,15116379,1
bitamess,15919115,1
jarek83,13904881,1
aRationalMoose,13810015,1
josteink,13933696,1
seomint,15483231,1
pizzetta,13870199,1
untog,13649523,1
sjtgraham,13649523,1
afarrell,15491553,1
djhworld,15553205,1
timmahoney,15601729,1
philipkimmey,15601729,1
jdoliner,15228712,1
pilot72,14266423,1
jankovicsandras,15696596,1
rustynails77,13747414,1
thrillgore,15193892,1
spectrum1234,13370310,1
mrmyers,15155833,1
clueless123,13792309,1
bredren,15969511,1
umuse,14688684,1
idlewords,14178397,1
vicenteherrera,15367531,1
keithyjohnson,13940412,1
meta_AU,13719368,1
oftenwrong,14560042,1
colemickens,15714920,1
0X1A,13559662,1
YouView,14023198,1
mcculley,14031619,1
rcarmo,14031619,1
ValeriLee,14238005,1
dcsommer,15644680,1
FiveSquared,15644680,1
afoot,14145388,1
jgord,14232074,1
amiga-workbench,15210022,1
bluGill,15110850,1
legohead,15037960,1
ortusdux,14152688,1
grawprog,15913250,1
adambard,14152688,1
guelo,14152688,1
colanderman,14729400,1
yk,15265507,1
makesthingspos,15591441,1
adamw2k,15686442,1
romanixromanix,15321015,1
korijn,13459740,1
top_post,15438894,1
bochen87,14688684,1
nickburlett,14688684,1
smokescreentech,13541679,1
Nazzareno,15754287,1
benzofuran,14786358,1
eco,14603879,1
Grue3,14632603,1
libeclipse,13857887,1
jgord,13603575,1
djmashko2,13920111,1
keithnz,13918465,1
Unisecure,15185416,1
mnm1,15940318,1
chirau,15511285,1
ronenlh,15421704,1
stestagg,15924794,1
bla2,13884357,1
coripryor,15384262,1
martell,15800676,1
newtem0,14393991,1
whataretensors,14166966,1
gozur88,13743908,1
oceanswave,14246249,1
nathan_f77,15442636,1
jcoffland,14401399,1
BlackjackCF,15357981,1
shmolf,14002821,1
johndoe489,15694926,1
stryk,13656192,1
MBCook,15168467,1
kabdib,13354329,1
SZJX,15686442,1
kapsteur,14664417,1
type0,15187874,1
bobjordan,14435219,1
qwerty456127,15941428,1
dekhn,13713953,1
manwithaplan,13713480,1
matthiaswh,13660086,1
daxfohl,13816627,1
shoefly,13816627,1
dewiz,14656945,1
aplaice,13450143,1
booleandilemma,15210022,1
d4e4f4,15624677,1
tremulantdesign,15624677,1
the_cat_kittles,14612680,1
ScottBurson,14115826,1
joering2,14545382,1
rectangletangle,14547393,1
uuoc,15409376,1
tn13,13370310,1
airesume,15601729,1
theCricketer,14161876,1
resalisbury,15148885,1
fastball,15752022,1
sergiotapia,13816627,1
craigyk,15927132,1
tw1010,15187874,1
swalsh,15187874,1
blakeweb,15824597,1
hoschicz,14256300,1
andrew_wc_brown,14911467,1
mezuzi,15309393,1
edibleEnergy,15931730,1
smithkl42,14185891,1
gok2,15481819,1
cobbzilla,13309610,1
moflome,13511348,1
hackuser,13511348,1
vacri,14087002,1
kwoff,13990391,1
numbsafari,13541679,1
sctb,14952787,1
ebiester,15916121,1
bushin,14149570,1
tehsauce,15302707,1
pkaye,16001407,1
aeromusek,14635013,1
jetti,13660086,1
kardianos,13700492,1
fb03,14418877,1
matt4077,15853374,1
nkurz,13507993,1
anon987,13507993,1
MichaelBurge,13507993,1
anonmous,13507993,1
goldfishcaura,15446049,1
jordache,15780530,1
jarym,15669262,1
kjullien,15863182,1
mentalhealtham,13541679,1
wodenokoto,15037960,1
dahart,14310652,1
SwellJoe,14310617,1
gigatexal,14090063,1
kenferry,14090063,1
eaguyhn,15550735,1
jessriedel,14797616,1
Animats,14090419,1
ErikaR,15824597,1
Vinnl,14458648,1
Clownshoesms,14136081,1
samrohn778,15230871,1
shmerl,13942345,1
bikamonki,15037960,1
arunc,15931730,1
fiatjaf,15049171,1
noyes,14320392,1
richardknop,14560042,1
c-smile,14087381,1
ErinSlack,14688684,1
javiramos,15357981,1
amelius,13932806,1
andrewvijay,13356318,1
equalunique,13921433,1
nilved,13921433,1
wyc,15384396,1
beemboy,15686653,1
jondubois,13527482,1
whitemale,14952787,1
tomelders,14779881,1
skyde,15160149,1
cs702,13648449,1
splatcollision,13755673,1
colanderman,13886105,1
nasredin,16001407,1
jarym,15774503,1
anigbrowl,14729400,1
waldrews,15008076,1
Dangeranger,13932226,1
touchofevil,14446261,1
chairmanwow,13915808,1
patrickg_zill,15234207,1
feelin_googley,15228712,1
banach,15230871,1
mschuster91,15912378,1
ylaine,14238005,1
skshetry,15832170,1
dsacco,15416198,1
jacquesm,14447393,1
rocky1138,13338592,1
tempestn,13593814,1
dangsacunt,14754772,1
_RPM,14656945,1
Gravityloss,13748302,1
patgenzler,13816627,1
fright,14526156,1
magsafe,14437921,1
jrimbault,15337730,1
jordigh,15905048,1
Gibbon1,13658615,1
mamcx,15631565,1
Cacti,15634609,1
morenoh149,14023198,1
xg15,14531578,1
datpuz,15927132,1
NDlurker,15031922,1
trimal,13785564,1
xaedes,15869800,1
cjbprime,14292396,1
qhoxie,15148885,1
emilburzo,15148885,1
ebel,15148885,1
richardboegli,13459764,1
daxfohl,14651287,1
mcv,15169188,1
xvilka,14574444,1
yalogin,13481218,1
burntwater,15017126,1
dawhizkid,14600873,1
jjtheblunt,14248827,1
awqrre,13647190,1
paule89,15401211,1
rocky1138,14997799,1
maxxxxx,14997941,1
noisy_boy,14993216,1
tomrod,14997941,1
hvidgaard,13774006,1
fetbaffe,15432720,1
oelmekki,15189949,1
hprotagonist,13950002,1
kauegimenes,15754988,1
Animats,15041986,1
opoooopopooo,13732288,1
madiathomas,14146850,1
edpichler,15892066,1
yuhong,15046601,1
tinsilver,15155833,1
TChiring,15601729,1
tmaly,15222240,1
24gttghh,14661285,1
kbullaughey,15200955,1
thedz,14702676,1
ransom1538,13785564,1
Skywing,13940014,1
gangstertim1,15148885,1
jovio,14238005,1
kbrtalan,15210022,1
jkimbo,15601729,1
jroseattle,15543371,1
tapoxi,15037960,1
ChoGGi,14823807,1
sillysaurus3,14516538,1
electriclove,15956811,1
subway,15956811,1
guelo,15956811,1
throwawayish,13400291,1
ofehr,15824597,1
epigramx,15345455,1
FrancoDiaz,13392620,1
gustosoo,14021885,1
barce,14564182,1
djsumdog,13414570,1
stefek99,14054785,1
maxk42,14993216,1
noncoml,14993216,1
posnet,16035402,1
kerbalspacepro,15017126,1
IChangedCareers,14537506,1
frabbit,13389935,1
rebootthesystem,13830587,1
JannikOnWheels,15148885,1
fabian_shipamax,15148885,1
wayfaringrob,14238005,1
csytan,14238005,1
petithug,13406638,1
aroman,13406119,1
unixhero,15265507,1
Const-me,14550060,1
jessicatjitra,15384262,1
city41,15321015,1
reilly3000,14417758,1
joeclark77,14477851,1
devwastaken,15008636,1
anc84,15272152,1
epynonymous,14708350,1
ftrflyr,13507993,1
oh_look,13507993,1
fhkatari,13507993,1
kikimora,13860963,1
paradite,13862284,1
hacker_9,14971326,1
Tostep,14238005,1
smilangalang,15651058,1
likelynew,14694283,1
slowtokyo,14688684,1
neuronexmachina,13493752,1
mankash666,14048812,1
rewrew,14048812,1
georgefox,13500425,1
threepipeproblm,13330611,1
Zilroy,13541679,1
wintermute2001,15719262,1
Xcelerate,14401399,1
fake-name,15131525,1
NewsNow,13301832,1
pantulis,13354329,1
quickthrower2,15544378,1
sheeshkebab,14505378,1
shalmanese,13837850,1
ninjakeyboard,13840282,1
achille,15195510,1
eecc,15642116,1
ShabbosGoy,15466599,1
donatj,15237896,1
carc1n0gen,14170041,1
of,15893911,1
gorkemcetin,15601729,1
beauhurst,15601729,1
rdtsc,13696004,1
nunez,13679474,1
nkkollaw,14002821,1
kup0,13887295,1
tiggybear,15543371,1
himom,15749150,1
Jemm,14531578,1
codedokode,13585104,1
TheMagicHorsey,15187874,1
iamNumber4,14323265,1
nojvek,13830587,1
JonMontgo,15754287,1
chris_st,13601543,1
busted,13585104,1
Overtonwindow,14620608,1
shawn-butler,15031922,1
Mobizone_Ng,14901566,1
half-kh-hacker,15747650,1
akanet,14039135,1
webdwarf,14109158,1
abhi152,14320392,1
donquichotte,13629593,1
itsdrewmiller,15824597,1
itchyjunk,14051851,1
EternalData,13410510,1
thomasfl,13529213,1
stormy,14238005,1
systematical,14356409,1
djtriptych,15862278,1
solaxun,15862278,1
seanalltogether,15328889,1
etruong42,14152688,1
johnpython,14702676,1
look_lookatme,14109158,1
Integer,15480895,1
visarga,13297792,1
modeless,14280569,1
pknerd,15629308,1
StreamBright,13426896,1
r1ch,14662107,1
johan_larson,14401399,1
ksec,13682949,1
user5994461,14476421,1
greggman,14299628,1
faragon,14959288,1
skdotdan,14090063,1
theprotocol,15867918,1
rbanffy,15315129,1
jondubois,14772926,1
Tepix,13389935,1
Bahamut,13856443,1
tandav,14848786,1
bitxbitxbitcoin,13541679,1
buyx,13591561,1
IanCal,14360549,1
theptip,14356409,1
bbabenko,13541679,1
WhitneyLand,15116379,1
johndoe489,15694926,1
donieck,14002821,1
darkengine,13931969,1
cknight,14075720,1
fortythirteen,15339983,1
ben0x539,13830587,1
guiomie,14568468,1
dml_,15384262,1
capkutay,15601729,1
seibelj,15601729,1
YourInGroup,13682022,1
sleepybrett,15704730,1
toisanji,14790251,1
aagha,15862494,1
yuhong,15268726,1
edoceo,13718752,1
the_common_man,13718752,1
Dowwie,15550735,1
jayajay,13601451,1
oskarth,14745936,1
uptownfunk,13890618,1
capkutay,14688684,1
biafra,14805265,1
djhworld,14807779,1
krawczstef,15601729,1
Animats,13718586,1
mnemotronic,15886333,1
ppod,14287235,1
chauzer,15824597,1
cdkee,14639967,1
Narkov,13641301,1
cdancette,15893911,1
honestoHeminway,14930895,1
sehugg,14811721,1
tmaly,14350059,1
WalterBright,13591561,1
franze,15155833,1
RealityNow,15155833,1
b0rsuk,15023766,1
maambmb,14280625,1
mrpman,15601729,1
narrator,13493752,1
mih,15324954,1
random_comment,14338411,1
tapad,15148885,1
paddymann,15148885,1
chrmcg,15148885,1
msft_rtagger,13541679,1
mihaifm,14649727,1
brdd,15148885,1
rkachowski,15905048,1
