anime_id,title,alpha,omega,zeta
1840,Zero no Tsukaima: Futatsuki no Kishi,90,18,29
35519,Mahou no Yousei Persia: Kaiten Mokuba,146,61,95
23013,Norakuro,105,61,95
30276,One Punch Man,78,55,29
31788,Ero Manga! H mo Manga mo Step-up♪,102,137,89
9904,Inyouchuu Etsu,163,137,149
25975,I Love Sky,47,219,178
1520,Black Jack,167,117,117
22687,Terra Formars,149,59,126
5477,Gozonji! Gekkou Kamen-kun,126,219,184
327,Puchi Pri*Yucie,160,149,178
322,Paradise Kiss,219,47,146
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,161,4,157
848,Jinki:Extend OVA,143,200,140
2249,Amon Saga,201,196,49
11355,"Kono Danshi, Uchuujin to Tatakaemasu.",218,207,131
1171,Slayers Excellent,11,155,91
231,Asagiri no Miko,143,200,140
22877,Seireitsukai no Blade Dance,118,147,70
36799,Kyoto Animation Koushiki Twitter: Itsumo Arigatou,18,61,48
4555,Yakata Jukujo,145,15,116
1279,Taiyou no Ko Esteban,167,117,213
30714,Owari no Seraph: Owaranai Seraph,175,119,201
31608,Teekyuu 4 Specials,113,164,89
1842,Major S3,36,157,29
21707,Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,33,15,149
34050,Tonari no Onigiri-kun,174,61,184
36840,25-sai no Joshikousei,117,167,68
6572,Shakugan no Shana S,207,111,126
1852,Hidamari Sketch,43,169,157
32563,Starry Tales: Seiza wa Toki wo Koete,126,219,184
18245,White Album 2,95,24,29
5494,Konnichiwa Anne: Before Green Gables,133,149,213
9773,Lady Lady!! (1988),109,15,178
10397,Mashiro-iro Symphony: The Color of Lovers,161,4,126
31297,"Tokyo Ghoul: ""Pinto""",183,4,126
10694,Bloods: Inraku no Ketsuzoku 2,154,137,133
10294,Towa no Quon 1: Utakata no Kaben,22,82,169
1620,Maps,124,15,49
21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,35,167,133
1001,Tide-Line Blue Special,143,200,140
3174,Sola Specials,207,111,109
1577,Taiho Shichau zo,143,200,175
24365,Tonari no Seki-kun Specials,200,133,82
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,149,59,10
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,10,196,175
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,213,147,126
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,91,137,89
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,187,178,189
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,193,15,178
33491,"Shounen Maid: Onna wa Dokyou, Otoko wa Aikyou?",179,137,200
5132,Let&#039;s Nupu Nupu,52,15,178
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,70,169,29
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,118,147,4
5152,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,20,144,91
29814,Ikiteirutte Subarashii!,157,195,125
30346,Doukyuusei (Movie),15,82,157
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,163,137,89
914,Ike! Ina-chuu Takkyuubu,173,175,84
25971,Angel (Special),157,195,184
25649,Junjou Romantica 3,181,193,157
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,209,25,123
1246,Yuugo: Koushounin,173,175,178
580,Kogepan,156,164,149
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,190,31,91
6951,Yu☆Gi☆Oh! Movie: Chou Yuugou! Toki wo Koeta Kizuna,0,144,173
9774,Morita-san wa Mukuchi,129,167,140
6787,Goulart Knights: Evoked the Beginning Black,84,209,49
6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,39,207,207
691,Yawara!,167,117,213
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,183,4,24
15391,Kagaku na Yatsura,141,159,184
9969,Gintama&#039;,208,41,29
17341,Yama no Susume: Kabe tte Kowakunai no?,189,133,193
33697,Gravity Daze The Animation: Ouverture,162,68,188
5462,Top wo Nerae! Kagaku Kouza,113,164,149
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,47,219,125
34148,Nyanko Days,189,133,133
9837,Emblem Take 2,82,15,184
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,121,165,169
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,17,15,178
32995,Yuri!!! on Ice,15,82,29
8765,Futarigurashi,169,219,184
35540,Slow Start,189,133,109
20899,JoJo no Kimyou na Bouken: Stardust Crusaders,142,185,97
62,D.C.: Da Capo,2,111,169
1519,Black Lagoon: The Second Barrage,171,41,97
5300,Zoku Natsume Yuujinchou,107,41,29
1824,Hadashi no Gen,167,117,169
2044,Mahou no Tenshi Creamy Mami,133,149,178
388,Capeta,69,68,129
7711,Karigurashi no Arrietty,48,41,29
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,172,133,49
449,InuYasha: Guren no Houraijima,211,82,169
7334,Bakugan Battle Brawlers: Gundalian Invaders,132,68,49
9095,Hitomi no Naka no Shounen: Juugo Shounen Hyouryuuki,169,219,178
7088,Ichiban Ushiro no Daimaou,131,106,126
859,Digimon Savers,0,144,173
106,Hana yori Dango,130,113,82
36766,Nothing&#039;s Gonna Change,199,95,125
31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",175,119,169
2572,Fushigi no Kuni no Alice,109,15,49
4051,Net Ghost Pipopa,109,15,178
30290,Fw:Hamatora,162,68,207
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,178,187,133
5859,Kiddy GiRL-AND Pilot,119,175,175
13349,Chouyaku Hyakuninisshu: Uta Koi.,49,213,155
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,33,15,184
6383,Chargeman Ken!,169,219,49
2145,Black Gate: Kanin no Gakuen,52,15,175
30123,Akagami no Shirayuki-hime,1,47,96
32382,"Wake Up, Girls! no Miyagi PR Yarasete Kudasai!",91,137,200
30738,Gamba: Gamba to Nakama-tachi,157,195,125
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,92,170,124
25313,Gintama&#039;: Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,136,157,146
5593,Dogs: Bullets & Carnage,116,148,126
32717,Aikatsu Stars!,56,137,89
33899,IDOLiSH7,218,207,89
33713,Seihou Bukyou Outlaw Star Specials,187,178,89
34402,Love Kome: We Love Rice,165,137,137
33668,Soushin Shoujo Matoi,189,133,109
11135,Hybrid Child,181,193,4
2008,Yawara! Sore Yuke Koshinuke Kids!!,109,15,178
479,Ueki no Housoku,188,189,169
3375,Kirepapa.,45,166,1
20613,Viva Namida,113,164,89
34012,Isekai Shokudou,183,4,169
10884,Saki Achiga-hen: Episode of Side-A,166,52,82
8764,Hajime Ningen Gon,7,61,125
20021,Sword Art Online: Extra Edition,75,4,146
61,D.N.Angel,130,113,169
1244,Ankoku Shindenshou Takegami,82,15,196
36018,Dia Horizon,157,195,125
31593,Rokka no Yuusha Picture Drama,162,68,49
1477,City Hunter: The Secret Service,133,149,178
2204,Karakurizoushi Ayatsuri Sakon,173,175,178
35905,Ryuuou no Oshigoto!,214,99,109
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,43,169,126
34289,Schoolgirl Strikers: Animation Channel,158,121,167
833,Choujuushin Gravion,187,178,178
35111,Haikyuu!! Movie 4: Concept no Tatakai,179,137,207
9970,Floating Material,120,137,68
5306,Tales of Symphonia The Animation: Tethe&#039;alla-hen,116,148,82
33394,Mahou Shoujo? Naria☆Girls,165,137,137
10815,UFO Senshi Dai Apolon 2,146,61,48
1456,L/R: Licensed by Royal,143,200,178
1,Cowboy Bebop,48,41,146
35241,Konohana Kitan,189,133,126
1742,Souryuuden,82,15,178
32446,MONSTER GENERATiON,111,207,178
9756,Mahou Shoujo Madoka★Magica,48,41,105
6919,X-Men,128,144,144
10109,Softenni,129,167,133
7017,K-On!: Ura-On!,217,122,4
11203,Hero Hero-kun,123,61,125
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,69,68,68
31815,"Kono Danshi, Mahou ga Oshigoto Desu.",218,207,170
2552,Tetsuko no Tabi,109,15,116
2950,Doubutsu no Mori,160,149,89
2567,Pinocchio yori Piccolino no Bouken,109,15,178
18557,High School Agent,126,219,184
4901,Black Lagoon: Roberta&#039;s Blood Trail,171,41,97
33727,Neko no Dayan: Fushigi Gekijou,34,61,195
1215,Mobile Suit Gundam SEED C.E.73: Stargazer,164,138,109
437,Perfect Blue,150,41,97
32388,Undouki Kenshin Manual Taiou Taisou,18,61,195
2130,Kaibutsu Oujo,137,179,49
10620,Mirai Nikki (TV),197,24,29
252,Madlax,153,155,155
27521,Gra-P & Rodeo,157,195,15
31050,Cyborg 009 VS Devilman,147,213,207
5074,Tetsuwan Birdy Decode:02,219,47,169
16099,Sword Art Online: Sword Art Offline,178,187,147
25777,Shingeki no Kyojin Season 2,78,55,29
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,164,138,18
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,155,207,89
3641,Naisho no Tsubomi,160,149,175
24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,31,190,173
33363,"""Eiyuu"" Kaitai",91,137,200
6087,Jetter Mars,4,184,184
24975,Ghibli ga Ippai Special Short Short,109,15,116
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,207,111,111
32228,Teekyuu 7,180,86,213
6413,Go! Go! Ackman,109,15,49
36517,Ninja Batman,162,68,137
18661,Kamisama Hajimemashita OVA,15,82,169
5581,"Kaitei Daisensou: Ai no 20,000 Miles",126,219,184
22535,Kiseijuu: Sei no Kakuritsu,78,55,29
24973,Bokura wa Minna Kawai-sou Specials,162,68,187
32943,Hikari: Kariya wo Tsunagu Monogatari,126,219,1
1249,"Zone of the Enders: Dolores, I",173,175,178
1164,Mahou Senshi Louie,67,175,178
6467,Detective Conan Movie 14: The Lost Ship in the Sky,8,82,169
2113,Tenkuu Senki Shurato,187,178,178
4054,Norimono Oukoku BuBu ChaCha,81,15,49
10764,Buta Himesama,163,137,68
2881,Chinmoku no Kantai,10,196,49
3681,Tokyo Requiem,108,15,178
356,Fate/stay night,90,18,29
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,126,219,184
4037,Cowboy Bebop: Yose Atsume Blues,3,122,169
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,76,126,18
24997,Love Live! The School Idol Movie,80,109,135
376,Elfen Lied Special,207,111,60
2225,Alps no Shoujo Heidi,133,149,172
9712,Maria†Holic Alive,129,167,109
35558,Ichigo Chocola Flavor,14,15,116
4081,Natsume Yuujinchou,107,41,29
1588,Mamoru-kun ni Megami no Shukufuku wo!,170,209,49
666,JoJo no Kimyou na Bouken,167,117,33
30991,Himouto! Umaru-chan OVA,1,47,82
3582,Mashou no Kao,52,15,175
3167,Eve no Jikan,150,41,97
36288,Glamorous Heroes,169,219,49
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,126,219,68
14277,Chitose Get You!!,103,164,140
8937,Toaru Majutsu no Index II,95,24,29
6909,Jungle Taitei: Yuuki ga Mirai wo Kaeru,133,149,178
8097,Lupin III: The Last Job,187,178,189
37175,Mi Yu Xing Zhe,179,137,207
486,Kino no Tabi: The Beautiful World,150,41,97
10501,Bannou Yasai Ninninman,49,213,162
13839,Detective Conan OVA 12: The Miracle of Excalibur,39,207,207
4782,Mama wa Poyopoyo Saurus ga Osuki,7,61,125
8,Beet the Vandel Buster,143,200,57
2092,Kiss wa Hitomi ni Shite,169,219,200
9041,IS: Infinite Stratos,213,147,157
9716,Rurouni Kenshin: Review Special,188,189,189
6425,Weiß Survive,103,164,167
9617,K-On! Movie,220,105,55
521,Mermaid Melody Pichi Pichi Pitch,160,149,26
31454,Gundam: G no Reconguista - From the Past to the Future,91,137,49
305,Abashiri Ikka,201,196,116
30831,Kono Subarashii Sekai ni Shukufuku wo!,139,55,29
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,188,189,160
3505,Yuusha Shirei Dagwon,4,184,49
27441,Show By Rock!!,158,121,82
426,Final Fantasy,128,144,189
2729,X²: Double X,156,164,172
8078,Kure-nai OVA,207,111,122
12455,Yuu☆Yuu☆Hakusho: Mu Mu Hakusho,187,178,207
35347,Kemono Friends: Bus-teki,162,68,89
9883,Osomatsu-kun (1988),109,15,178
28305,Broots,126,219,15
11807,School,145,15,49
1817,DearS: Kin no Tama desu no?,170,209,49
35823,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,1,47,169
32383,Osomatsu-san Short Film Series,138,164,89
2582,Soukou Kihei Votoms,147,213,149
677,Sentimental Journey,10,196,175
710,Rec,207,111,157
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,189,133,109
12367,Shining Hearts: Shiawase no Pan,35,167,133
2795,Dragonaut: The Resonance,213,147,113
23199,Durarara!!x2 Shou,183,4,29
36028,Golden Kamuy,175,119,124
5029,Major Movie: Yuujou no Winning Shot,36,157,126
5681,Summer Wars,171,41,29
34376,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,57,89,89
20075,Obocchama-kun,34,61,195
5760,Dororo to Hyakkimaru,109,15,178
32607,Gi(a)rlish Number,189,133,4
964,Hit wo Nerae!,37,15,15
32686,Keijo!!!!!!!!,1,47,126
2290,Superflat Monogram,49,213,170
33446,Huyao Xiao Hongniang: Yue Hong,214,99,77
33764,Ying Xiong Bie Nao,146,61,95
118,El Hazard 2: The Magnificent World,67,175,175
2397,Digimon Adventure: Bokura no War Game!,74,108,169
10628,Mahou Sensei Negima! Mou Hitotsu no Sekai Extra: Mahou Shoujo Yue,119,175,175
2494,Goshuushou-sama Ninomiya-kun,131,106,113
24171,Mushibugyou OVA,117,167,49
21701,Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken,169,219,49
2891,Iblard Jikan,49,213,193
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,83,61,95
52,Kidou Tenshi Angelic Layer,99,149,117
796,Mahoujin Guru Guru Movie,10,196,116
7876,Oz no Mahoutsukai,169,219,49
3127,California Crisis: Tsuigeki no Juuka,201,196,175
33934,Trigger-chan,113,164,89
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,173,175,155
32542,Sakamoto desu ga?,1,47,146
1145,Kaze no Youjinbou,173,175,213
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,143,200,175
1302,Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,147,213,178
35114,Clione no Akari,158,121,99
533,Sensei no Ojikan: Doki Doki School Hours,190,31,140
2433,Lingeries,177,15,175
10851,Euphoria,154,137,133
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,182,33,126
35923,Ame-iro Cocoa Series: Ame-con!!,165,137,207
974,Dead Leaves,70,169,126
23279,Gyakusatsu Kikan,49,213,25
37143,Alphard x Taka no Tsume,191,65,195
32682,Kagewani: Shou,200,133,119
31783,Yowamushi Pedal: New Generation,15,82,169
25117,Ryuugajou Nanana no Maizoukin (TV) Specials,117,167,116
1890,Clover,49,213,213
32152,Closers: Side Blacklambs,91,137,68
15127,Sakura Taisen: Kanadegumi,111,207,200
35827,Otome*Domain The Animation,14,15,149
31493,Lord of Vermilion III Special Anime Movie,126,219,15
3513,Tanjou: Debut,169,219,184
6555,Pokemon: Pikachu no Kirakira Daisousaku!,27,207,173
2277,Mahou Yuugi 2D,124,15,149
3785,Evangelion: 3.0 You Can (Not) Redo,50,41,97
31369,Mori no Ongakudan,104,142,95
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,178,187,82
6901,Battle Spirits: Shounen Gekiha Dan,122,68,3
195,Onegai☆Teacher,100,111,47
15735,Jormungand: Perfect Order Recap,188,189,99
25429,Isuca,118,147,147
3512,Tenshi Nanka ja Nai,156,164,178
8687,Doraemon (2005),122,68,207
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,162,68,89
14539,Love 2 Quad,120,137,116
16239,One Piece: Episode of Luffy - Hand Island no Bouken,31,190,169
3600,Sengoku Kitan Youtouden,109,15,178
32832,Kaze no You ni,157,195,195
3231,Gunslinger Girl: Il Teatrino,89,57,33
10622,Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!,3,122,109
22215,Pretty Rhythm: All Star Selection,33,15,178
35343,Menhera Ayuri no Yamanai Onedari: Headphone wa Hazusenai,14,15,207
1657,Byston Well Monogatari: Garzey no Tsubasa,201,196,8
4596,Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion,116,148,169
518,Mahou no Princess Minky Momo,109,15,178
16908,Ganbare! Oden-kun,146,61,48
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",152,41,55
7728,Hellsing: Psalm of Darkness,116,148,56
3088,Tokyo Marble Chocolate,49,213,193
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,42,121,49
23151,Shounen Hollywood: Holly Stage for 49,218,207,67
8476,Otome Youkai Zakuro,137,179,169
400,Seihou Bukyou Outlaw Star,219,47,126
5978,Kannagi: Moshimo Kannagi ga Attara...,68,122,169
1988,Himawari!!,143,200,209
32438,Mayoiga,42,121,126
6674,Reporter Blues,4,184,178
21215,Zettai Shougeki: Platonic Heart Picture Drama,169,219,184
12815,Shirokuma Cafe,49,213,108
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,31,190,157
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",126,219,137
15537,Tsugou no Yoi Sexfriend?,154,137,68
2067,Gekiganger 3: The Movie,147,213,178
2580,Tsukuyomi: Moon Phase Special,119,175,92
4703,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,56,137,89
969,Tsubasa Chronicle 2nd Season,137,179,157
31327,Shokugeki no Souma OVA,175,119,169
6746,Durarara!!,78,55,29
8654,I☆Can,79,184,68
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,155,207,200
1485,Akachan to Boku,133,149,129
5075,Yuusha Keisatsu J-Decker,10,196,49
28155,Yoru no Yatterman,200,133,109
3228,Zoku Sayonara Zetsubou Sensei,194,123,55
660,Denshin Mamotte Shugogetten,25,196,140
3447,Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi,188,189,122
31997,Hetalia: The World Twinkle Extra Disc,138,164,207
6166,Asobi ni Iku yo!,131,106,49
5151,Mahjong Hishouden: Naki no Ryuu,126,219,1
874,Digimon Tamers,74,108,126
3210,Ikoku Irokoi Romantan,45,166,1
1865,Getsumen To Heiki Mina,124,15,175
33916,Wanwanwan Coin,104,142,95
1129,UFO Princess Valkyrie: Special,25,196,175
10092,Break Blade 6: Doukoku no Toride,184,4,157
13231,Metal Fight Beyblade Zero G,122,68,200
4923,Akai Hayate,82,15,49
11665,Natsume Yuujinchou Shi,107,41,29
6855,Da Nao Tiangong,4,184,184
27833,Durarara!!x2 Ketsu,183,4,29
2189,Shin Seiki Inma Seiden,108,15,49
29087,Wangpai Yushi,169,219,49
16355,Dansai Bunri no Crime Edge,149,59,10
2608,Wangan Midnight,187,178,178
5337,Bakugan Battle Brawlers: New Vestroia,132,68,49
6261,Koguma no Misha,126,219,184
5216,D.C.if: Da Capo if,2,111,109
5460,Detective Conan Movie 13: The Raven Chaser,8,82,126
1013,Le Chevalier D&#039;Eon,49,213,14
17947,Mahou Shoujo Lyrical Nanoha: Reflection,57,89,89
959,Shin Chou Kyou Ryo: Condor Hero,187,178,178
15959,Nurarihyon no Mago OVA,196,10,124
25981,Ultra Dino Makera,157,195,195
6884,Ookami to Koushinryou II Specials,178,187,169
32379,Berserk,149,59,126
1626,Genma Taisen,201,196,116
2402,Ashita no Joe,167,117,118
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,116,148,169
35526,Kizunakizu,191,65,125
33188,Sore Ike! Sabuibo Mask,185,142,125
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,179,137,166
36804,Lala-chan Santa no Fantasy Christmas,174,61,195
10379,Natsume Yuujinchou San,107,41,29
468,Ghost in the Shell 2: Innocence,70,169,29
29916,Kedamono-tachi no Sumu Ie de,163,137,89
5440,Ougon Yuusha Goldran,4,184,49
16417,Tamako Market,68,122,157
2060,Gall Force 1: Eternal Story,192,196,175
32093,Tanaka-kun wa Itsumo Kedaruge,1,47,29
6008,Jewelpet,148,207,3
32268,Koyomimonogatari,1,47,55
13619,Sayonara Zetsubou Sensei Special Omake,138,164,89
457,Mushishi,48,41,97
1398,Macross Dynamite 7,187,178,178
15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,81,15,49
36144,Garo: Vanishing Line,175,119,148
33371,Atom: The Beginning,200,133,25
10187,HenSemi (TV),129,167,133
309,Akahori Gedou Hour Rabuge,25,196,140
8561,Saint Elmo: Hikari no Raihousha,146,61,195
3594,Tears to Tiara,137,179,91
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,182,33,126
33988,Demi-chan wa Kataritai,1,47,24
15775,Saint☆Oniisan,200,133,169
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,101,148,169
8632,Chuuzumou,179,137,207
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,168,82,169
21405,Bokura wa Minna Kawai-sou,1,47,29
20871,Nissan Serena x One Piece 3D: Mugiwara Chase - Sennyuu!! Sauzando Sanii-gou,31,190,190
1740,Naikaku Kenryoku Hanzai Kyousei Torishimarikan Zaizen Joutarou,169,219,1
20999,Mini Van Special,122,68,178
2615,Otome wa Boku ni Koishiteru Special,13,167,175
8857,Nichijou: Nichijou no 0-wa,178,187,47
36032,Air Soushuuhen,103,164,89
33032,Drifters: Special Edition,149,59,124
20951,DPR Special Movie,91,137,200
34036,Detective Conan: Episode One - The Great Detective Turned Small,92,170,170
23399,Minami no Shima no Dera-chan,77,137,187
5529,Pokemon: Odoru Pokemon Himitsu Kichi,127,207,173
2835,Patalliro!,109,15,178
19647,Hajime no Ippo: Rising,142,185,29
3901,Baccano! Specials,171,41,97
3245,Kindaichi Shounen no Jikenbo Specials,179,137,178
12769,Yumemakura Baku Twilight Gekijou,157,195,125
3455,To LOVE-Ru,71,47,135
27991,K: Return of Kings,183,4,146
31675,Haikyuu!! Quest Picture Drama,111,207,89
579,Battle Programmer Shirase,186,175,218
23037,Bakumatsu Rock,218,207,167
22669,Gohan Kaijuu Pap,174,61,95
30413,Yowamushi Pedal Movie,15,82,124
1869,Nana Recaps,116,148,155
30754,Tamagotchi! x Taka no Tsume: Tamagotchi de Seikai Seifuku,157,195,125
4000,Canary wa Kago no Naka,52,15,207
16528,Hal,184,4,157
344,Futatsu no Spica,160,149,175
23,Ring ni Kakero 1,124,15,178
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,125,157,55
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,135,61,95
3568,Ganbarist! Shun,109,15,178
35504,Velvet Underworld: Fragment Person,18,61,195
23251,Gugure! Kokkuri-san,200,133,169
31376,Flying Witch,1,47,24
3879,Paris no Isabelle,126,219,184
31043,Boku dake ga Inai Machi,87,55,29
1352,Cyber City Oedo 808,173,175,35
33681,Flying Witch Petit Special,162,68,89
36198,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",117,167,89
12039,What&#039;s Michael? (TV),157,195,125
15749,Chiisana Ojisan,169,219,184
17389,Kingdom 2nd Season,65,157,123
17513,Diabolik Lovers,204,66,66
15109,Cuticle Tantei Inaba,149,59,82
24471,Hoozuki no Reitetsu OVA,140,190,37
23587,The iDOLM@STER Cinderella Girls,166,52,82
879,Simoun,30,17,193
8409,Marie & Gali ver. 2.0,169,219,184
10201,Senkou no Night Raid Picture Drama,10,196,94
22683,Shiroishi no Yousei Pichi,191,65,125
22145,Kuroshitsuji: Book of Circus,15,82,29
29095,Grisaia no Rakuen,197,24,185
